Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,51.500000,51.639999,51.150002,51.150002,48.053864,42900
2016-01-04,50.049999,50.119999,49.549999,49.759998,46.747993,19100
2016-01-05,50.130001,50.270000,50.060001,50.220001,47.180153,6900
2016-01-06,49.639999,49.639999,49.020000,49.169998,46.193707,20400
2016-01-07,48.410000,48.779999,48.000000,48.169998,45.254250,10900
2016-01-08,48.500000,48.500000,47.500000,47.500000,44.624798,25700
2016-01-11,47.669998,47.869999,47.040001,47.660000,44.775112,12500
2016-01-12,47.990002,48.000000,47.389999,47.900002,45.000584,20500
2016-01-13,48.480000,48.509998,46.939999,47.119999,44.267803,24000
2016-01-14,47.240002,47.880001,46.840000,47.580002,44.699959,22000
2016-01-15,46.380001,46.880001,46.049999,46.750000,43.920204,63900
2016-01-19,47.209999,47.340000,46.439999,46.810001,43.976563,96900
2016-01-20,45.990002,46.400002,45.009998,46.029999,43.243786,106300
2016-01-21,46.060001,46.590000,45.930000,46.209999,43.412884,18700
2016-01-22,46.610001,47.000000,46.549999,46.880001,44.042332,91800
2016-01-25,46.669998,46.770000,46.020000,46.029999,43.243786,17300
2016-01-26,46.270000,46.880001,46.270000,46.549999,43.732304,58600
2016-01-27,46.490002,47.139999,46.250000,46.250000,43.450466,7900
2016-01-28,46.689999,46.849998,46.279999,46.720001,43.892014,15600
2016-01-29,46.799999,47.810001,46.799999,47.810001,44.916031,20000
2016-02-01,47.570000,47.869999,47.250000,47.830002,44.934822,18100
2016-02-02,47.259998,47.259998,46.750000,46.910000,44.070511,25200
2016-02-03,47.040001,47.049999,45.820000,46.639999,43.816853,23200
2016-02-04,46.509998,46.750000,46.259998,46.480000,43.666542,23200
2016-02-05,46.509998,46.779999,46.160000,46.250000,43.450466,41800
2016-02-08,45.509998,45.660000,45.009998,45.470001,42.717678,69200
2016-02-09,44.790001,45.730000,44.790001,45.560001,42.802227,16400
2016-02-10,45.799999,46.200001,45.500000,45.500000,42.745853,17100
2016-02-11,44.520000,44.520000,44.020000,44.250000,41.571522,45100
2016-02-12,44.599998,45.860001,44.599998,45.770000,42.999519,22200
2016-02-16,46.320000,46.320000,45.889999,46.130001,43.337727,12600
2016-02-17,46.680000,47.139999,46.680000,47.000000,44.155067,9600
2016-02-18,46.959999,46.970001,46.759998,46.919998,44.079903,7800
2016-02-19,46.630001,46.840000,46.570000,46.830002,43.995358,26800
2016-02-22,47.180000,47.369999,47.049999,47.209999,44.352348,10500
2016-02-23,47.009998,47.009998,46.570000,46.650002,43.826252,6200
2016-02-24,46.110001,46.750000,45.860001,46.700001,43.873222,14000
2016-02-25,46.840000,47.340000,46.840000,47.340000,44.474483,14700
2016-02-26,47.529999,47.730000,47.320000,47.410000,44.540245,25400
2016-02-29,47.330002,47.330002,46.840000,46.869999,44.032932,4200
2016-03-01,47.139999,48.209999,47.130001,48.209999,45.291821,25100
2016-03-02,48.160000,48.470001,48.160000,48.470001,45.536087,8400
2016-03-03,48.400002,48.580002,48.360001,48.570000,45.630028,13800
2016-03-04,48.849998,48.849998,48.380001,48.669998,45.723972,4800
2016-03-07,48.459999,48.770000,48.450001,48.730000,45.780350,8400
2016-03-08,48.340000,48.490002,47.950001,48.240002,45.320004,80900
2016-03-09,48.470001,48.470001,48.080002,48.270000,45.348190,10700
2016-03-10,48.490002,48.779999,47.889999,48.340000,45.413952,7300
2016-03-11,48.810001,49.650002,48.810001,49.650002,46.644657,11600
2016-03-14,49.419998,49.520000,49.250000,49.459999,46.466156,4600
2016-03-15,49.029999,49.410000,48.990002,49.410000,46.419186,7000
2016-03-16,49.610001,49.750000,49.459999,49.709999,46.701027,6700
2016-03-17,49.599998,50.340000,49.570000,50.209999,47.170761,9100
2016-03-18,50.400002,50.639999,50.209999,50.529999,47.471390,5100
2016-03-21,50.639999,50.639999,50.240002,50.450001,47.396233,4800
2016-03-22,50.049999,50.529999,50.049999,50.330002,47.283493,5400
2016-03-23,50.040001,50.040001,49.680000,49.709999,46.946548,7400
2016-03-24,49.090000,49.139999,48.840000,49.139999,46.408237,4600
2016-03-28,49.230000,49.639999,49.230000,49.630001,46.871002,10200
2016-03-29,49.410000,49.560001,49.230000,49.560001,46.804890,6000
2016-03-30,49.700001,50.430000,49.700001,50.290001,47.494305,30800
2016-03-31,50.209999,50.290001,49.820000,49.900002,47.125988,5300
2016-04-01,49.700001,50.509998,49.540001,50.500000,47.692631,7600
2016-04-04,50.509998,50.560001,50.009998,50.020000,47.239315,4800
2016-04-05,49.689999,49.689999,49.299999,49.299999,46.559349,6900
