Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,88.760002,89.430000,88.379997,88.379997,83.547371,162200
2016-01-04,86.519997,86.800003,85.860001,86.680000,81.940315,1285100
2016-01-05,87.010002,87.269997,86.410004,87.070000,82.308975,926400
2016-01-06,85.910004,86.400002,85.529999,85.889999,81.193527,1043600
2016-01-07,84.239998,84.949997,83.379997,83.559998,78.990913,1523300
2016-01-08,84.400002,84.430000,82.190002,82.269997,77.771454,1181300
2016-01-11,82.849998,82.900002,81.760002,82.559998,78.045586,520600
2016-01-12,83.190002,83.480003,81.949997,82.989998,78.452087,436900
2016-01-13,83.309998,83.550003,80.580002,80.800003,76.381828,692200
2016-01-14,81.029999,82.169998,80.330002,81.570000,77.109726,536900
2016-01-15,79.379997,80.099998,78.820000,79.769997,75.408157,749600
2016-01-19,80.730003,80.820000,79.190002,79.669998,75.313622,740100
2016-01-20,78.239998,78.970001,76.500000,78.139999,73.867271,384100
2016-01-21,78.209999,79.300003,77.750000,78.010002,73.744392,523500
2016-01-22,79.040001,79.769997,78.940002,79.510002,75.162392,635900
2016-01-25,79.220001,79.370003,77.760002,77.790001,73.536430,1919100
2016-01-26,78.120003,79.419998,78.120003,79.239998,74.907127,498200
2016-01-27,79.019997,80.190002,78.330002,78.769997,74.462837,554100
2016-01-28,79.440002,79.620003,78.440002,78.730003,74.425026,732000
2016-01-29,79.059998,81.160004,79.000000,81.160004,76.722153,1328600
2016-02-01,80.709999,81.250000,80.209999,80.779999,76.362923,1050200
2016-02-02,79.860001,79.930000,78.599998,78.800003,74.491196,1210900
2016-02-03,79.190002,79.290001,76.910004,78.970001,74.651901,1192000
2016-02-04,78.669998,79.989998,78.599998,79.559998,75.209641,648000
2016-02-05,79.470001,79.809998,78.120003,78.309998,74.027985,917200
2016-02-08,77.389999,77.419998,75.320000,76.250000,72.080627,1331100
2016-02-09,74.940002,76.690002,74.910004,76.129997,71.967178,704200
2016-02-10,76.620003,77.650002,75.970001,75.989998,71.834846,770200
2016-02-11,73.750000,74.559998,73.349998,73.970001,69.925301,1008700
2016-02-12,75.220001,76.629997,75.099998,76.589996,72.402023,1205800
2016-02-16,77.720001,78.150002,77.139999,77.989998,73.725487,713400
2016-02-17,78.709999,79.260002,78.639999,78.930000,74.614075,497200
2016-02-18,79.010002,79.129997,78.209999,78.500000,74.207588,450900
2016-02-19,78.110001,78.820000,77.849998,78.620003,74.321037,276900
2016-02-22,79.519997,79.980003,79.489998,79.769997,75.408157,277400
2016-02-23,79.320000,79.410004,78.370003,78.480003,74.188683,447100
2016-02-24,77.489998,78.519997,76.809998,78.370003,74.084694,335500
2016-02-25,78.480003,79.519997,78.440002,79.510002,75.162392,723600
2016-02-26,80.000000,80.519997,79.639999,79.900002,75.531052,457500
2016-02-29,79.879997,80.269997,79.089996,79.089996,74.765335,456800
2016-03-01,79.690002,81.779999,79.690002,81.779999,77.308243,836900
2016-03-02,81.750000,82.489998,81.599998,82.470001,77.960518,635300
2016-03-03,82.400002,83.050003,82.139999,83.050003,78.508812,833800
2016-03-04,83.449997,83.709999,82.790001,83.349998,78.792389,876500
2016-03-07,82.870003,83.339996,82.620003,83.239998,78.688400,730300
2016-03-08,82.650002,82.760002,81.790001,81.860001,77.383881,1089600
2016-03-09,82.269997,82.349998,81.720001,81.959999,77.478394,1135500
2016-03-10,82.440002,82.809998,80.949997,81.900002,77.421684,850800
2016-03-11,82.820000,84.050003,82.699997,83.989998,79.397400,532200
2016-03-14,83.620003,83.879997,83.209999,83.680000,79.104347,504300
2016-03-15,82.910004,83.550003,82.889999,83.510002,78.943665,486800
2016-03-16,83.279999,83.919998,82.989998,83.589996,79.019272,1267500
2016-03-17,83.470001,84.830002,83.110001,84.580002,79.955139,1396000
2016-03-18,85.190002,85.639999,84.900002,85.320000,80.654678,696600
2016-03-21,85.199997,85.639999,84.830002,85.150002,80.493980,409300
2016-03-22,84.720001,85.230003,84.440002,84.959999,80.314362,381200
2016-03-23,84.410004,84.480003,83.870003,83.870003,79.659576,609900
2016-03-24,83.239998,83.470001,82.790001,83.470001,79.279655,338600
2016-03-28,83.639999,83.959999,83.339996,83.730003,79.526596,280800
2016-03-29,83.500000,84.199997,83.089996,84.190002,79.963509,369200
2016-03-30,84.589996,85.220001,84.559998,84.690002,80.438408,304000
2016-03-31,84.599998,84.949997,84.400002,84.599998,80.352928,307800
2016-04-01,84.220001,85.320000,83.809998,85.230003,80.951279,451100
2016-04-04,85.209999,85.290001,84.639999,84.800003,80.542877,275300
2016-04-05,84.080002,84.199997,83.559998,83.650002,79.450607,505100
2016-04-06,83.610001,84.220001,83.379997,84.190002,79.963509,513500
2016-04-07,83.620003,83.669998,82.290001,82.639999,78.491310,534900
2016-04-08,83.309998,83.760002,82.870003,83.050003,78.880730,303600
2016-04-11,83.410004,84.010002,83.239998,83.290001,79.108688,429600
2016-04-12,83.449997,84.410004,83.250000,84.279999,80.048981,526500
2016-04-13,85.000000,86.080002,84.980003,86.029999,81.711128,539600
2016-04-14,85.699997,86.610001,85.699997,86.260002,81.929581,313700
2016-04-15,86.510002,86.510002,85.919998,86.080002,81.758629,232900
2016-04-18,85.739998,86.669998,85.720001,86.650002,82.299995,288900
2016-04-19,86.889999,87.489998,86.889999,87.400002,83.012360,386700
2016-04-20,87.599998,88.199997,87.459999,88.070000,83.648727,445400
2016-04-21,88.070000,88.309998,87.040001,87.199997,82.822388,301300
2016-04-22,87.169998,88.019997,87.169998,87.940002,83.525238,365400
2016-04-25,87.459999,87.709999,87.129997,87.650002,83.249802,204700
2016-04-26,87.889999,88.309998,87.709999,88.209999,83.781693,336200
2016-04-27,88.209999,88.570000,87.879997,88.370003,83.933662,294200
2016-04-28,87.750000,88.360001,87.220001,87.459999,83.069336,310600
2016-04-29,87.080002,87.360001,86.300003,86.889999,82.527946,416600
2016-05-02,87.169998,87.940002,86.949997,87.849998,83.439758,490700
2016-05-03,86.919998,86.930000,86.019997,86.699997,82.347488,686200
2016-05-04,85.940002,86.570000,85.779999,86.260002,81.929581,614100
2016-05-05,86.360001,86.680000,86.010002,86.250000,81.920090,535400
2016-05-06,85.730003,86.660004,85.669998,86.650002,82.299995,351900
2016-05-09,86.489998,86.910004,86.230003,86.629997,82.280998,358400
2016-05-10,86.870003,87.690002,86.870003,87.690002,83.287796,365100
2016-05-11,87.660004,87.660004,86.660004,86.660004,82.309502,408500
2016-05-12,87.029999,87.269997,86.279999,86.849998,82.489967,367700
2016-05-13,86.690002,87.120003,85.699997,85.800003,81.492676,172300
2016-05-16,85.750000,86.699997,85.750000,86.349998,82.015076,217300
2016-05-17,86.120003,86.360001,85.419998,85.660004,81.359711,228000
2016-05-18,85.500000,87.129997,85.500000,87.010002,82.641930,936200
2016-05-19,86.540001,86.949997,85.669998,86.230003,81.901093,564100
2016-05-20,86.660004,87.250000,86.589996,86.830002,82.470963,541100
2016-05-23,86.830002,87.040001,86.500000,86.730003,82.375992,113500
2016-05-24,87.050003,88.260002,87.050003,88.099998,83.677223,313400
2016-05-25,88.440002,89.230003,88.440002,88.839996,84.380058,241900
2016-05-26,89.000000,89.000000,88.389999,88.459999,84.019142,156000
2016-05-27,88.519997,89.080002,88.519997,89.059998,84.589012,482500
2016-05-31,89.440002,89.449997,88.580002,88.860001,84.399055,288700
2016-06-01,88.440002,89.169998,87.970001,89.110001,84.636513,956500
2016-06-02,89.080002,89.290001,88.610001,89.290001,84.807480,480500
2016-06-03,88.370003,88.430000,87.400002,88.279999,83.848167,546100
2016-06-06,88.370003,89.059998,88.370003,88.730003,84.275581,245500
2016-06-07,88.870003,88.989998,88.510002,88.519997,84.076126,143400
2016-06-08,88.410004,88.839996,88.410004,88.809998,84.351563,148400
2016-06-09,88.339996,88.339996,87.809998,88.220001,83.791183,241300
2016-06-10,87.370003,87.489998,86.870003,87.120003,82.746422,616300
2016-06-13,86.650002,87.459999,86.370003,86.440002,82.100548,429600
2016-06-14,86.070000,86.480003,84.879997,85.269997,80.989288,639400
2016-06-15,85.540001,86.230003,85.349998,85.400002,81.112755,204600
2016-06-16,84.849998,85.639999,84.300003,85.639999,81.340698,495500
2016-06-17,85.610001,85.809998,85.129997,85.489998,81.198235,238600
2016-06-20,86.529999,87.180000,85.959999,86.029999,81.711128,219600
2016-06-21,85.959999,86.190002,85.610001,86.000000,82.019417,213200
2016-06-22,86.110001,86.559998,85.839996,85.860001,81.885895,201300
2016-06-23,86.870003,87.639999,86.820000,87.639999,83.583504,447400
2016-06-24,83.089996,85.099998,83.089996,83.099998,79.253647,1374400
2016-06-27,82.279999,82.279999,80.639999,81.029999,77.279457,959600
2016-06-28,82.400002,83.089996,81.879997,83.089996,79.244110,843900
2016-06-29,83.800003,84.910004,83.699997,84.910004,80.979874,852900
2016-06-30,85.129997,85.980003,84.699997,85.940002,81.962204,686000
2016-07-01,85.830002,86.150002,85.480003,85.629997,81.666534,1888900
2016-07-05,84.849998,85.010002,84.120003,84.500000,80.588852,729100
2016-07-06,83.910004,84.760002,83.599998,84.730003,80.808205,682800
2016-07-07,84.739998,85.349998,84.379997,84.809998,80.884491,670000
2016-07-08,85.650002,86.430000,85.650002,86.320000,82.324615,585500
2016-07-11,86.709999,87.080002,86.559998,86.839996,82.820526,266500
2016-07-12,87.300003,87.930000,87.239998,87.849998,83.783791,539900
2016-07-13,87.820000,88.019997,87.459999,87.889999,83.821930,174100
2016-07-14,89.080002,89.120003,88.410004,88.529999,84.432312,266000
2016-07-15,88.919998,88.930000,88.000000,88.419998,84.327385,288900
2016-07-18,88.510002,88.809998,88.449997,88.709999,84.603989,408900
2016-07-19,88.389999,88.849998,88.349998,88.849998,84.737503,153400
2016-07-20,89.010002,89.050003,88.650002,88.989998,84.871025,156700
2016-07-21,88.870003,89.010002,88.510002,88.629997,84.527687,226400
2016-07-22,88.760002,89.300003,88.680000,89.230003,85.099922,289000
2016-07-25,89.190002,89.230003,88.809998,88.989998,84.871025,91600
2016-07-26,88.919998,89.209999,88.769997,89.059998,84.937775,148100
2016-07-27,89.050003,89.209999,88.739998,89.019997,84.899643,152000
2016-07-28,88.900002,89.489998,88.570000,89.349998,85.214355,114900
2016-07-29,89.040001,89.589996,89.040001,89.239998,85.109451,248300
2016-08-01,89.320000,89.580002,88.860001,89.019997,84.899643,129500
2016-08-02,88.699997,89.029999,88.070000,88.250000,84.165253,354900
2016-08-03,88.309998,89.059998,88.300003,89.050003,84.928238,182100
2016-08-04,88.930000,89.139999,88.680000,88.910004,84.794731,199000
2016-08-05,89.500000,90.389999,89.419998,90.360001,86.177605,488700
2016-08-08,90.510002,90.750000,90.320000,90.440002,86.253914,366800
2016-08-09,90.459999,90.660004,90.360001,90.599998,86.406502,245200
2016-08-10,90.519997,90.629997,89.830002,89.989998,85.824745,178700
2016-08-11,90.169998,90.250000,89.809998,90.029999,85.862877,182700
2016-08-12,89.699997,89.970001,89.519997,89.870003,85.710289,173400
2016-08-15,90.120003,90.510002,90.110001,90.440002,86.253914,232500
2016-08-16,90.160004,90.309998,90.019997,90.120003,85.948723,171200
2016-08-17,90.080002,90.410004,89.900002,90.339996,86.158524,187800
2016-08-18,90.230003,90.489998,90.019997,90.300003,86.120384,156100
2016-08-19,90.059998,90.279999,89.760002,90.190002,86.015495,235000
2016-08-22,90.169998,90.370003,89.940002,90.320000,86.139458,113500
2016-08-23,90.540001,90.860001,90.480003,90.500000,86.311127,197500
2016-08-24,90.510002,90.660004,90.190002,90.330002,86.149010,137500
2016-08-25,90.290001,90.720001,90.120003,90.589996,86.396965,442000
2016-08-26,90.699997,91.260002,90.129997,90.589996,86.396965,695700
2016-08-29,90.750000,91.660004,90.709999,91.419998,87.188545,412300
2016-08-30,91.440002,92.110001,91.419998,92.110001,87.846619,2544800
2016-08-31,92.099998,92.180000,91.459999,92.120003,87.856133,460500
2016-09-01,92.430000,92.430000,91.209999,91.839996,87.589104,2031300
2016-09-02,92.099998,92.570000,91.959999,92.410004,88.132729,620000
2016-09-06,92.370003,92.660004,91.610001,92.199997,87.932449,815700
2016-09-07,92.059998,92.430000,91.839996,92.430000,88.151787,318300
2016-09-08,92.269997,92.480003,92.080002,92.220001,87.951523,328900
