XLP,PBJ,FSTA,EMCG,WBIL,RHS,KXI,PSL,PSCC,UGE,IYK,VDC,WBIE,WBID,SZK,ECON,FXG
0.01673323825822413,-0.0207380292547109,0.013594625785476556,0.03838813025210082,0.010281088690755455,0.012404896004050547,0.020112801530003166,0.02668362679252139,-0.044629426463825374,0.038907548598104906,0.026979523446880076,0.012964972375690633,0.012814803924648788,-0.0003528140281926633,-0.050561912952916496,0.048130640309411304,-0.00219053659625249
0.045553504375807706,0.017086330423071637,0.04441084860488515,0.031715165590160174,0.0414639133101615,0.04008893355490252,0.042782887700578184,0.03604552804740054,0.012401045868818279,0.08617847689713978,0.041526279973666716,0.0426657466290745,0.03517377957791517,0.019377161791645267,-0.09336596478096022,0.03122398001665279,0.022693149704413305
-0.009527225741032385,0.0026905828792051847,-0.006997231730977521,0.04629634038800713,0.0028542303771661687,-0.01172595756604354,0.012076119310131512,0.030205294417105025,0.034617076745504786,0.012325558139534804,0.0002526231578947677,-0.00824803760130868,0.010295751310002684,0.004520947255112998,-0.024543801132788017,0.032232070910556035,-0.01235370637957752
0.01087346864806088,0.00800711720026352,0.011131256851308374,0.00787405914811643,0.003858691963497623,0.013625928536181659,0.016138594059405945,0.007076630398538508,0.026947340350877088,-0.003734827264238949,0.0022685011494329274,0.010692212698587332,0.006414556700258066,0.015681246691300832,0.01181592039800981,0.031603551759795144,0.02678761864585532
0.025776818957924,-0.020581113178537724,0.024361549750513536,0.019473192908689693,0.013819307029841691,0.01919187301923558,0.04301686564335803,0.016407059993370963,-0.045641342025848824,0.05970151317599831,0.027217009026841144,0.02154304598252659,0.020853940030626482,-0.026762358572671775,-0.061386138613861246,0.03899516310461206,-0.0228695155499251
-0.030942847305111813,-0.048556045699777915,-0.0314865586281127,-0.006214889943892849,0.013825833939331166,-0.03174602423835213,-0.032277015498376735,-0.01326617990371425,-0.022815910110361392,-0.008187696574191106,-0.005093197935762829,-0.030279314131915504,0.008990602863618278,0.016688103693277615,0.0,-0.021056622471032817,-0.007389698212984131
0.0068691431670282,0.025965936690320594,0.006018687932591043,0.05663454026161227,0.012213165287966201,0.010235666192459494,0.006896532565188238,0.0060090302119845925,0.0312635465143325,-0.002884997716711114,0.0009847763805462104,0.006201480177652385,-0.003510838803394883,-0.012345766183485743,0.0,0.04601892059966825,0.017719940222032608
-0.01114971689178799,-0.012836474238056443,-0.013727913780595307,0.016379576146558793,-0.014608614172824917,-0.02065108469425618,-0.0019464330900243185,0.017385615591510434,-0.009541896232741015,-0.01991853779990946,-0.008358176377298127,-0.012414311860321988,-0.02708708846965962,-0.04244745992323325,0.026974951830443156,0.002186661727891494,-0.012318997190404154
-0.013523508706928481,0.013893115587931748,-0.011416198704103672,0.00952003211106839,0.0031964877663772095,-0.007424353430692692,-0.009133765468473845,0.009744989442910457,0.05467659047117926,0.0024836531387751382,-0.0014087843110762856,-0.011547387580072045,0.010866368047778997,0.05014150511029873,-0.010382868267358868,0.0036310819306069695,-0.013137771540957884
-0.016763985684686258,-0.00652576134244861,-0.014080131854822547,-0.005985634716106818,0.034740247038692405,-0.00781119040097373,-0.0013768686073956172,0.0042051106516218465,0.005245775669636422,-0.00203619904895485,0.00016574695226216288,-0.014942821126785253,0.027782218862186205,0.02062596093257722,-0.0006493506493506355,-0.005109525547445314,-0.003515710987286875
0.05280997418037414,0.03710347319589905,0.053597897542197306,0.02905850558149964,0.026622099615205695,0.06661550115236764,0.03180342912982005,0.03706583144472555,0.03785361883578666,0.06097299766305502,0.03270012902220393,0.0527995610629446,0.03185509181195701,0.03369190176578046,-0.0769230769230769,0.006526468455402456,0.06280895669668549
0.014765336874061051,0.012703102670788924,0.015738880334045944,0.04158934274043825,0.01694915316016596,0.025430023008900984,0.00868421731764754,0.013368207948119165,-0.006685385657368824,0.039779681762545954,0.015465998213540584,0.01307852705799548,0.016433803700130516,-0.005428087281524543,-0.05069801616458496,0.019552044776112495,0.0022600576231788607
0.01608441715669326,0.020544067692590644,0.016059593233713608,0.041295834816660736,0.036692450842696726,0.018067030902848818,0.014694885219303627,0.022382424515547332,-0.02452056164383567,0.024283478332664095,0.018585935933325602,0.016830484164624945,0.04983578985771611,0.024989973139274622,-0.027169811320754675,0.03000003448275869,0.03413377722035669
-0.08256880733944962,-0.06436710611742809,-0.08325567204894911,-0.03306241035636795,-0.03865791393143686,-0.06118000251235299,-0.07166344918442226,-0.011702081533339586,-0.07038127875577478,-0.11446317149675378,-0.0688685302353868,-0.08036939121501949,-0.02940620312441496,-0.04534101308897607,0.10593792172739543,-0.05608161165628594,-0.054625367405302785
-0.014820425331171788,-0.007133963577297525,-0.014817150530175063,-0.016866118175018718,-0.025928874394016418,-0.013346982782807314,0.000398525447872284,0.01952016063894848,0.025296612472536627,-0.04959257160436387,-0.015978420116780016,-0.010064722673549964,-0.033656871118012355,-0.012764923958377295,0.03010471204188476,-0.037009025679758285,-0.018546130888936262
-0.043211099242594656,0.01587289474193472,-0.0406823818897637,-0.048627450980392097,-0.014653923541247416,-0.030687871887470422,-0.022097821674045698,0.008275410322902561,0.01630811259559039,-0.0898249429078915,-0.04243012185500138,-0.03852893667732836,0.0017438480914550728,-0.0014344598335425804,0.055040197897340895,-0.015726889144610668,-0.006436365448693995
-0.015908195730970676,-0.010799074359765485,-0.01296111665004987,-0.04895109210000389,0.004497316874426139,-0.02665881575601484,-0.016563126636917728,0.02012742601006158,0.06259884274903174,-0.0025438564603444515,0.0034943740412826866,-0.01126460912534051,-0.0031098153547132476,0.01159259365361789,0.011613752346347579,-0.04280000000000001,-0.03279414950600165
0.036289521371812954,0.02496997443020633,0.03588590310432243,-0.06366217457886665,-0.013793065134099555,0.042719968,0.014486819607705275,0.024851765038124828,0.05173706767322174,0.08261370280577375,0.03212983932011097,0.03470621033123667,0.007905900501349723,-0.017653298635548556,-0.08058130779392338,-0.026272535867301463,0.04202929225155406
0.03808103416091103,-0.029739870809785577,0.03583565140054531,0.029099446512342957,0.044201085589815135,0.022368222881524902,0.03142292614319873,-0.0007065564804247424,0.03497348130664438,0.003256664189036434,0.016465721413721383,0.03333326277897458,0.039273805113004774,0.030645743753424073,-0.016107382550335586,0.020506633674843903,-0.013772325935607373
0.003904778800758183,0.031212515006002514,0.00583544208122106,-0.06304200067928124,0.0258285826406479,0.013730314823590767,-0.008168938198225489,0.0239967584058265,0.028357137490374464,-0.011291555459494685,-0.010928987244951371,0.008211417175050053,0.0328938285475912,0.031744174931294125,0.006666666666666643,-0.07989578463327031,0.031874979166666595
0.0027814018171704647,-0.023655945427218005,-0.0006146281310807586,-0.0371896487119436,0.006486176845318778,-0.010129367621298695,0.0011940497512437761,-0.01059236236933798,-0.021057597007475445,0.012314195810543957,-0.0006729536298573092,0.0004995147195086965,0.004174808206957942,-0.03855226633101411,-0.017639077340569864,-0.03412667265379446,-0.023235983798763665
0.019632758394210383,-0.007427978723987039,0.020469596012354114,-0.0954335556695743,-0.06331502977312131,0.0021769476822013846,-0.014127164765432191,-0.007300252395047683,-0.024390318636613343,-0.02745290110892597,-0.01868198613965222,0.016701789473684288,-0.06538680859152249,-0.08593118704209808,0.02898550724637678,-0.08211856171039851,-0.0027789868058782996
0.022218273096988025,0.02298152403991535,0.017159704649695292,0.059362888965390374,-0.01016484562378648,0.010082337185995287,0.01627953179034211,0.012888039751217368,-0.01771233672726307,-0.013304281567488934,0.009842987014730305,0.019067969461885607,0.003975766755017055,0.002688020666247653,0.0032829940906106835,0.03244005641748948,0.004680872340425605
-0.10791648499244752,-0.11459386585776873,-0.10819668852459015,-0.04172951441576233,-0.06711354864919769,-0.11547037820732199,-0.09571455088721874,-0.10657882390091748,-0.15936363964241088,-0.21588235294117658,-0.107196503059066,-0.10749413901797886,-0.057669245401251415,-0.06396572926596758,0.15809839690436703,-0.04418257024140536,-0.11374404943734479
0.04888556000909458,0.056897617828913415,0.05191166005046067,0.0846756097560976,0.0122391653290531,0.05323901530715291,0.052750835622312565,0.029901844244245104,0.09156595803076882,0.13749361428176632,0.06958041836397864,0.05155462650279199,0.02101474080550704,0.004460425380109402,-0.16860465116279066,0.09986734864636963,0.06243050710644324
0.0174825358851676,0.037920549299065784,0.020103684428651594,0.003210963450044161,0.046525864707682794,0.030420049100953965,0.020782929362733533,0.03834049961829764,0.02895772456892117,0.0335867361219237,0.019708612331840895,0.019913528311859392,0.032030322580645164,0.03361306156798545,-0.034759358288770026,-0.0048845026642983305,-0.009192825524341875
